Student_ID,Degree_ID,Intake,Gender,Current_Year,Current_Semester,Previous_SGPA,Current_SGPA,Repeated_Courses,Next_SGPA
S1822,D003,41,Male,1,2,3.4353,3.4278,0,3.54
S1822,D003,41,Male,2,3,3.4278,3.54,0,3.0
S1823,D003,40,Female,1,2,4.0,4.0,0,3.86
S1823,D003,40,Female,2,3,4.0,3.86,0,3.9471
S1823,D003,40,Female,2,4,3.86,3.9471,0,3.976
S1825,D002,41,Female,1,2,4.0,4.0,0,4.0
S1826,D003,41,Male,1,2,3.4882,3.2167,0,3.18
S1826,D003,41,Male,2,3,3.2167,3.18,0,3.2059
S1828,D001,40,Female,1,2,3.7706,3.6,0,3.75
S1828,D001,40,Female,2,3,3.6,3.75,0,3.7118
S1828,D001,40,Female,2,4,3.75,3.7118,0,3.3167
S1829,D002,41,Male,1,2,2.9118,3.05,0,2.875
S1829,D002,41,Male,2,3,3.05,2.875,0,3.2353
S1830,D005,41,Male,1,2,3.7059,4.0,0,3.8947
S1832,D002,40,Female,1,2,3.6882,3.6625,0,3.7125
S1832,D002,40,Female,2,3,3.6625,3.7125,0,4.0
S1832,D002,40,Female,2,4,3.7125,4.0,0,3.6333
S1833,D001,39,Male,1,2,3.5647,3.75,0,3.8
S1833,D001,39,Male,2,3,3.75,3.8,0,3.7529
S1833,D001,39,Male,2,4,3.8,3.7529,0,3.6667
S1833,D001,39,Male,3,5,3.7529,3.6667,0,3.64
S1833,D001,39,Male,3,6,3.6667,3.64,0,3.7125
S1834,D004,40,Male,1,2,2.9615,3.0471,0,2.88
S1834,D004,40,Male,2,3,3.0471,2.88,0,3.0091
S1834,D004,40,Male,2,4,2.88,3.0091,0,3.0105
S1834,D004,40,Male,3,5,3.0091,3.0105,0,3.2667
S1836,D001,40,Male,1,2,3.9176,3.4562,0,3.7875
S1836,D001,40,Male,2,3,3.4562,3.7875,0,3.8824
S1836,D001,40,Male,2,4,3.7875,3.8824,0,3.8917
S1836,D001,40,Male,3,5,3.8824,3.8917,0,3.976
S1837,D005,40,Male,1,2,2.9941,2.8562,0,3.0053
S1837,D005,40,Male,2,3,2.8562,3.0053,0,2.7438
S1837,D005,40,Male,2,4,3.0053,2.7438,0,3.2786
S1837,D005,40,Male,3,5,2.7438,3.2786,0,3.7
S1839,D001,41,Female,1,2,3.2941,3.5625,0,3.0
S1839,D001,41,Female,2,3,3.5625,3.0,0,2.7529
S1840,D004,41,Male,1,2,3.9538,3.7941,0,3.96
S1841,D003,40,Female,1,2,3.9176,4.0,0,3.7333
S1841,D003,40,Female,2,3,4.0,3.7333,0,3.7
S1841,D003,40,Female,2,4,3.7333,3.7,0,3.896
S1842,D003,39,Male,1,2,2.7824,3.0833,0,2.8533
S1842,D003,39,Male,2,3,3.0833,2.8533,0,3.3118
S1842,D003,39,Male,2,4,2.8533,3.3118,0,3.368
S1842,D003,39,Male,3,5,3.3118,3.368,0,3.3
S1842,D003,39,Male,3,6,3.368,3.3,0,3.0429
S1842,D003,39,Male,4,7,3.3,3.0429,0,3.12
S1843,D002,41,Male,1,2,2.7118,3.35,0,3.4125
S1845,D004,41,Male,1,2,3.8923,3.8765,0,3.94
S1845,D004,41,Male,2,3,3.8765,3.94,0,4.0
S1846,D004,40,Female,1,2,3.7615,3.4412,0,3.32
S1846,D004,40,Female,2,3,3.4412,3.32,0,3.4909
S1846,D004,40,Female,2,4,3.32,3.4909,0,2.7158
S1848,D004,40,Male,1,2,3.7385,3.2588,0,3.6
S1848,D004,40,Male,2,3,3.2588,3.6,0,3.4455
S1848,D004,40,Male,2,4,3.6,3.4455,0,3.3526
S1848,D004,40,Male,3,5,3.4455,3.3526,0,3.4619
S1849,D001,40,Male,1,2,3.2647,3.9438,0,3.6625
S1849,D001,40,Male,2,3,3.9438,3.6625,0,3.3882
S1849,D001,40,Male,2,4,3.6625,3.3882,0,3.4833
S1851,D002,40,Female,1,2,3.2824,2.8188,0,3.15
S1851,D002,40,Female,2,3,2.8188,3.15,0,3.5765
S1851,D002,40,Female,2,4,3.15,3.5765,0,3.5
S1851,D002,40,Female,3,5,3.5765,3.5,0,3.0423
S1853,D004,41,Female,1,2,4.0,3.9471,0,3.94
S1853,D004,41,Female,2,3,3.9471,3.94,0,4.0
S1854,D001,41,Male,1,2,2.9353,3.3562,0,2.95
S1854,D001,41,Male,2,3,3.3562,2.95,0,3.5059
S1855,D001,41,Female,1,2,3.4176,3.6562,0,3.6375
S1855,D001,41,Female,2,3,3.6562,3.6375,0,3.5059
S1856,D002,40,Male,1,2,3.8118,3.5812,0,3.7875
S1856,D002,40,Male,2,3,3.5812,3.7875,0,3.5529
S1856,D002,40,Male,2,4,3.7875,3.5529,0,3.975
S1858,D004,40,Male,1,2,3.8846,3.8,0,3.94
S1858,D004,40,Male,2,3,3.8,3.94,0,4.0
S1858,D004,40,Male,2,4,3.94,4.0,0,3.7789
S1860,D003,40,Female,1,2,3.3529,3.1944,0,3.5133
S1860,D003,40,Female,2,3,3.1944,3.5133,0,3.5941
S1860,D003,40,Female,2,4,3.5133,3.5941,0,3.608
S1861,D002,39,Male,1,2,3.4176,3.3938,0,3.5
S1861,D002,39,Male,2,3,3.3938,3.5,0,3.1941
S1861,D002,39,Male,2,4,3.5,3.1941,0,3.6167
S1861,D002,39,Male,3,5,3.1941,3.6167,0,3.0962
S1861,D002,39,Male,3,6,3.6167,3.0962,0,3.5111
S1862,D003,40,Male,1,2,3.4059,3.6722,0,3.7733
S1862,D003,40,Male,2,3,3.6722,3.7733,0,3.6118
S1862,D003,40,Male,2,4,3.7733,3.6118,0,3.768
S1862,D003,40,Male,3,5,3.6118,3.768,0,3.4435
S1864,D001,41,Male,1,2,3.6706,3.7438,0,3.5875
S1868,D003,41,Male,1,2,3.7588,3.8333,0,3.82
S1869,D002,40,Female,1,2,2.3706,2.8063,2,2.9125
S1869,D002,40,Female,2,3,2.8063,2.9125,3,1.7824
S1869,D002,40,Female,2,4,2.9125,1.7824,6,2.3583
S1871,D001,39,Female,1,2,2.9235,3.1062,0,3.1875
S1871,D001,39,Female,2,3,3.1062,3.1875,0,2.9765
S1871,D001,39,Female,2,4,3.1875,2.9765,0,2.6917
S1871,D001,39,Female,3,5,2.9765,2.6917,0,2.98
S1871,D001,39,Female,3,6,2.6917,2.98,0,2.825
S1872,D003,40,Male,1,2,2.9824,2.6778,0,3.08
S1872,D003,40,Male,2,3,2.6778,3.08,0,3.2
S1872,D003,40,Male,2,4,3.08,3.2,0,2.636
S1872,D003,40,Male,3,5,3.2,2.636,0,3.0478
S1874,D003,40,Female,1,2,2.7176,2.6611,0,2.5333
S1874,D003,40,Female,2,3,2.6611,2.5333,0,2.9118
S1874,D003,40,Female,2,4,2.5333,2.9118,0,3.292
S1875,D001,40,Male,1,2,3.5059,3.4875,0,3.2875
S1875,D001,40,Male,2,3,3.4875,3.2875,0,3.4647
S1875,D001,40,Male,2,4,3.2875,3.4647,0,3.7
S1875,D001,40,Male,3,5,3.4647,3.7,0,3.412
S1876,D004,40,Female,1,2,4.0,3.9471,0,4.0
S1876,D004,40,Female,2,3,3.9471,4.0,0,4.0
S1876,D004,40,Female,2,4,4.0,4.0,0,3.8421
S1877,D002,40,Female,1,2,2.8353,3.4438,0,3.4
S1877,D002,40,Female,2,3,3.4438,3.4,0,3.3529
S1877,D002,40,Female,2,4,3.4,3.3529,0,3.1333
S1877,D002,40,Female,3,5,3.3529,3.1333,0,3.2154
S1878,D001,41,Female,1,2,2.5,3.1125,0,2.6
S1879,D003,41,Male,1,2,3.1706,3.25,0,3.0333
S1879,D003,41,Male,2,3,3.25,3.0333,0,3.4882
S1880,D003,41,Male,1,2,3.3941,3.6611,0,3.6867
S1880,D003,41,Male,2,3,3.6611,3.6867,0,3.3588
S1881,D003,39,Female,1,2,3.7706,3.7889,0,3.8467
S1881,D003,39,Female,2,3,3.7889,3.8467,0,3.7471
S1881,D003,39,Female,2,4,3.8467,3.7471,0,3.864
S1881,D003,39,Female,3,5,3.7471,3.864,0,3.913
S1881,D003,39,Female,3,6,3.864,3.913,0,3.9429
S1883,D004,40,Male,1,2,2.6231,2.9706,0,2.7267
S1883,D004,40,Male,2,3,2.9706,2.7267,0,2.8727
S1883,D004,40,Male,2,4,2.7267,2.8727,0,2.9368
S1883,D004,40,Male,3,5,2.8727,2.9368,0,2.0571
S1884,D001,41,Male,1,2,3.6588,3.4062,0,3.75
S1884,D001,41,Male,2,3,3.4062,3.75,0,3.7353
S1885,D002,39,Male,1,2,2.9706,3.2812,0,2.8
S1885,D002,39,Male,2,3,3.2812,2.8,0,3.5059
S1885,D002,39,Male,2,4,2.8,3.5059,0,3.225
S1885,D002,39,Male,3,5,3.5059,3.225,0,3.1846
S1885,D002,39,Male,3,6,3.225,3.1846,0,2.9444
S1885,D002,39,Male,4,7,3.1846,2.9444,0,3.42
S1887,D003,40,Male,1,2,3.9647,4.0,0,4.0
S1887,D003,40,Male,2,3,4.0,4.0,0,3.8765
S1887,D003,40,Male,2,4,4.0,3.8765,0,3.92
S1887,D003,40,Male,3,5,3.8765,3.92,0,3.887
S1888,D003,41,Male,1,2,3.1118,3.4944,0,3.5133
S1889,D001,41,Male,1,2,3.8471,3.325,0,3.6625
S1890,D005,39,Female,1,2,3.8235,3.4625,0,3.6895
S1890,D005,39,Female,2,3,3.4625,3.6895,0,3.6562
S1890,D005,39,Female,2,4,3.6895,3.6562,0,3.8143
S1890,D005,39,Female,3,5,3.6562,3.8143,0,4.0
S1890,D005,39,Female,3,6,3.8143,4.0,0,3.7917
S1890,D005,39,Female,4,7,4.0,3.7917,0,3.6067
S1891,D003,40,Male,1,2,3.3118,3.5333,0,3.0867
S1891,D003,40,Male,2,3,3.5333,3.0867,0,3.3588
S1891,D003,40,Male,2,4,3.0867,3.3588,0,3.62
S1892,D005,40,Female,1,2,2.1706,2.5813,0,2.5895
S1892,D005,40,Female,2,3,2.5813,2.5895,0,2.6062
S1892,D005,40,Female,2,4,2.5895,2.6062,1,2.2429
S1892,D005,40,Female,3,5,2.6062,2.2429,2,2.7
S1893,D005,40,Male,1,2,3.1412,3.2562,0,3.4789
S1893,D005,40,Male,2,3,3.2562,3.4789,0,3.3125
S1893,D005,40,Male,2,4,3.4789,3.3125,0,3.4
S1893,D005,40,Male,3,5,3.3125,3.4,0,2.3
S1894,D003,40,Female,1,2,2.8529,2.0778,0,2.3267
S1894,D003,40,Female,2,3,2.0778,2.3267,2,1.9
S1894,D003,40,Female,2,4,2.3267,1.9,5,1.568
S1895,D005,41,Male,1,2,2.8412,2.7062,0,3.5895
S1899,D003,41,Male,1,2,3.7059,3.5889,0,3.6933
S1900,D001,41,Female,1,2,3.4765,3.8312,0,3.925
S1900,D001,41,Female,2,3,3.8312,3.925,0,3.8118
S1901,D003,39,Female,1,2,3.7176,3.6944,0,3.42
S1901,D003,39,Female,2,3,3.6944,3.42,0,3.6706
S1901,D003,39,Female,2,4,3.42,3.6706,0,3.568
S1901,D003,39,Female,3,5,3.6706,3.568,0,3.5739
S1901,D003,39,Female,3,6,3.568,3.5739,0,3.3476
S1901,D003,39,Female,4,7,3.5739,3.3476,0,4.0
S1903,D002,41,Female,1,2,3.2706,3.6812,0,2.85
S1903,D002,41,Female,2,3,3.6812,2.85,0,3.2294
S1904,D003,41,Male,1,2,3.6824,3.0,0,3.24
S1904,D003,41,Male,2,3,3.0,3.24,0,3.4941
S1905,D001,40,Male,1,2,2.9529,3.2312,0,3.5
S1905,D001,40,Male,2,3,3.2312,3.5,0,3.3647
S1905,D001,40,Male,2,4,3.5,3.3647,0,3.3333
S1905,D001,40,Male,3,5,3.3647,3.3333,0,3.376
S1906,D002,40,Male,1,2,3.9235,3.625,0,3.875
S1906,D002,40,Male,2,3,3.625,3.875,0,3.7882
S1906,D002,40,Male,2,4,3.875,3.7882,0,3.8417
S1907,D005,39,Male,1,2,4.0,4.0,0,4.0
S1907,D005,39,Male,2,3,4.0,4.0,0,3.9438
S1907,D005,39,Male,2,4,4.0,3.9438,0,4.0
S1907,D005,39,Male,3,5,3.9438,4.0,0,3.3
S1907,D005,39,Male,3,6,4.0,3.3,0,3.9625
S1907,D005,39,Male,4,7,3.3,3.9625,0,3.96
S1908,D002,40,Male,1,2,3.6765,3.7562,0,3.5
S1908,D002,40,Male,2,3,3.7562,3.5,0,3.7412
S1908,D002,40,Male,2,4,3.5,3.7412,0,3.3167
S1909,D001,41,Male,1,2,3.6353,3.5938,0,3.625
S1911,D003,41,Male,1,2,3.5118,3.3944,0,3.8067
S1912,D003,40,Male,1,2,3.9647,4.0,0,3.9067
S1912,D003,40,Male,2,3,4.0,3.9067,0,4.0
S1912,D003,40,Male,2,4,3.9067,4.0,0,3.976
S1912,D003,40,Male,3,5,4.0,3.976,0,3.9174
S1915,D003,41,Male,1,2,2.8176,3.5556,0,3.16
S1916,D003,41,Male,1,2,1.9,1.9556,0,2.0333
S1919,D003,41,Male,1,2,3.9176,3.75,0,3.6067
S1920,D002,40,Female,1,2,3.7588,3.5062,0,3.3375
S1920,D002,40,Female,2,3,3.5062,3.3375,0,3.7529
S1920,D002,40,Female,2,4,3.3375,3.7529,0,3.525
S1920,D002,40,Female,3,5,3.7529,3.525,0,3.6923
S1921,D002,39,Male,1,2,3.1235,3.1812,0,3.1125
S1921,D002,39,Male,2,3,3.1812,3.1125,0,3.4588
S1921,D002,39,Male,2,4,3.1125,3.4588,0,2.8833
S1921,D002,39,Male,3,5,3.4588,2.8833,0,2.7115
S1921,D002,39,Male,3,6,2.8833,2.7115,0,3.0667
S1923,D003,40,Female,1,2,1.6824,2.3944,3,2.8867
S1923,D003,40,Female,2,3,2.3944,2.8867,6,1.9235
S1923,D003,40,Female,2,4,2.8867,1.9235,10,2.424
S1924,D005,39,Female,1,2,2.9294,3.3062,0,3.0316
S1924,D005,39,Female,2,3,3.3062,3.0316,0,3.4125
S1924,D005,39,Female,2,4,3.0316,3.4125,0,2.9286
S1924,D005,39,Female,3,5,3.4125,2.9286,0,2.0
S1924,D005,39,Female,3,6,2.9286,2.0,0,2.9708
S1924,D005,39,Female,4,7,2.0,2.9708,0,2.6133
S1925,D002,41,Female,1,2,3.3529,3.8875,0,3.5375
S1926,D005,41,Female,1,2,2.7588,2.8438,0,2.3105
S1928,D003,40,Female,1,2,3.7471,3.7222,0,3.7333
S1928,D003,40,Female,2,3,3.7222,3.7333,0,4.0
S1928,D003,40,Female,2,4,3.7333,4.0,0,3.816
S1929,D005,39,Male,1,2,3.8647,3.8125,0,3.6789
S1929,D005,39,Male,2,3,3.8125,3.6789,0,4.0
S1929,D005,39,Male,2,4,3.6789,4.0,0,4.0
S1929,D005,39,Male,3,5,4.0,4.0,0,4.0
S1929,D005,39,Male,3,6,4.0,4.0,0,3.6792
S1931,D005,41,Male,1,2,3.5176,3.3688,0,3.3158
S1932,D002,41,Female,1,2,3.1882,3.1375,0,3.1375
S1934,D002,41,Male,1,2,3.3941,3.4875,0,3.4875
S1935,D003,39,Female,1,2,2.6588,2.8167,1,2.8333
S1935,D003,39,Female,2,3,2.8167,2.8333,2,3.0706
S1935,D003,39,Female,2,4,2.8333,3.0706,3,2.908
S1935,D003,39,Female,3,5,3.0706,2.908,4,3.0304
S1935,D003,39,Female,3,6,2.908,3.0304,5,3.1762
S1936,D002,40,Male,1,2,2.6471,2.7562,0,2.5875
S1936,D002,40,Male,2,3,2.7562,2.5875,0,2.6294
S1936,D002,40,Male,2,4,2.5875,2.6294,0,2.4667
S1938,D003,41,Male,1,2,3.3,3.7944,0,3.94
S1939,D002,41,Male,1,2,3.4118,3.8188,0,3.9625
S1942,D005,40,Male,1,2,3.2412,3.4312,0,3.3368
S1942,D005,40,Male,2,3,3.4312,3.3368,0,3.0375
S1942,D005,40,Male,2,4,3.3368,3.0375,0,3.2071
S1949,D002,41,Male,1,2,3.4588,3.7625,0,3.75
S1952,D001,39,Male,1,2,3.3118,3.35,0,3.4625
S1952,D001,39,Male,2,3,3.35,3.4625,0,3.6059
S1952,D001,39,Male,2,4,3.4625,3.6059,0,3.4833
S1952,D001,39,Male,3,5,3.6059,3.4833,0,3.44
S1952,D001,39,Male,3,6,3.4833,3.44,0,3.6375
S1952,D001,39,Male,4,7,3.44,3.6375,0,4.0
S1953,D001,41,Male,1,2,2.4588,2.325,0,2.2875
S1953,D001,41,Male,2,3,2.325,2.2875,1,2.5647
S1954,D001,41,Female,1,2,3.9176,3.5375,0,3.8375
S1954,D001,41,Female,2,3,3.5375,3.8375,0,3.3412
S1956,D005,39,Male,1,2,3.4588,3.2562,0,3.3211
S1956,D005,39,Male,2,3,3.2562,3.3211,0,3.4938
S1956,D005,39,Male,2,4,3.3211,3.4938,0,3.6071
S1956,D005,39,Male,3,5,3.4938,3.6071,0,3.7
S1956,D005,39,Male,3,6,3.6071,3.7,0,3.6583
S1956,D005,39,Male,4,7,3.7,3.6583,0,2.8933
S1958,D004,41,Male,1,2,3.6231,3.5118,0,3.94
S1958,D004,41,Male,2,3,3.5118,3.94,0,3.3636
S1959,D002,41,Female,1,2,3.4059,3.0875,0,3.7625
S1959,D002,41,Female,2,3,3.0875,3.7625,0,3.0706
S1960,D001,40,Female,1,2,2.5765,2.6687,0,2.8875
S1960,D001,40,Female,2,3,2.6687,2.8875,0,2.5
S1960,D001,40,Female,2,4,2.8875,2.5,0,2.975
S1961,D001,40,Male,1,2,4.0,4.0,0,3.9625
S1961,D001,40,Male,2,3,4.0,3.9625,0,3.9471
S1961,D001,40,Male,2,4,3.9625,3.9471,0,3.975
S1961,D001,40,Male,3,5,3.9471,3.975,0,3.976
S1962,D003,39,Male,1,2,4.0,3.8722,0,3.96
S1962,D003,39,Male,2,3,3.8722,3.96,0,4.0
S1962,D003,39,Male,2,4,3.96,4.0,0,4.0
S1962,D003,39,Male,3,5,4.0,4.0,0,3.9609
S1962,D003,39,Male,3,6,4.0,3.9609,0,3.9714
S1963,D001,39,Male,1,2,3.2471,2.7875,0,3.125
S1963,D001,39,Male,2,3,2.7875,3.125,0,3.0824
S1963,D001,39,Male,2,4,3.125,3.0824,1,2.5917
S1963,D001,39,Male,3,5,3.0824,2.5917,3,2.988
S1963,D001,39,Male,3,6,2.5917,2.988,5,3.3125
S1963,D001,39,Male,4,7,2.988,3.3125,7,3.7
S1964,D002,39,Male,1,2,3.1353,2.9875,0,2.5
S1964,D002,39,Male,2,3,2.9875,2.5,3,2.7588
S1964,D002,39,Male,2,4,2.5,2.7588,6,3.3
S1964,D002,39,Male,3,5,2.7588,3.3,9,2.9808
S1964,D002,39,Male,3,6,3.3,2.9808,12,2.9667
S1965,D005,39,Male,1,2,3.8,4.0,0,4.0
S1965,D005,39,Male,2,3,4.0,4.0,0,3.6812
S1965,D005,39,Male,2,4,4.0,3.6812,0,3.9357
S1965,D005,39,Male,3,5,3.6812,3.9357,0,4.0
S1965,D005,39,Male,3,6,3.9357,4.0,0,4.0
S1965,D005,39,Male,4,7,4.0,4.0,0,3.96
S1966,D003,39,Male,1,2,3.2882,3.4944,0,3.54
S1966,D003,39,Male,2,3,3.4944,3.54,0,3.1588
S1966,D003,39,Male,2,4,3.54,3.1588,0,2.712
S1966,D003,39,Male,3,5,3.1588,2.712,1,2.9
S1966,D003,39,Male,3,6,2.712,2.9,2,3.2714
S1967,D002,39,Female,1,2,3.2529,3.45,0,3.55
S1967,D002,39,Female,2,3,3.45,3.55,0,3.5
S1967,D002,39,Female,2,4,3.55,3.5,0,3.2167
S1967,D002,39,Female,3,5,3.5,3.2167,0,3.4115
S1967,D002,39,Female,3,6,3.2167,3.4115,0,3.7778
S1968,D002,41,Male,1,2,2.6059,3.05,0,2.7
S1968,D002,41,Male,2,3,3.05,2.7,0,1.8471
S1969,D005,41,Female,1,2,3.8294,4.0,0,4.0
S1970,D002,39,Female,1,2,3.5588,3.3312,0,3.425
S1970,D002,39,Female,2,3,3.3312,3.425,0,3.3235
S1970,D002,39,Female,2,4,3.425,3.3235,0,3.45
S1970,D002,39,Female,3,5,3.3235,3.45,0,3.5038
S1970,D002,39,Female,3,6,3.45,3.5038,0,3.1889
S1973,D005,40,Female,1,2,2.2765,2.175,1,2.1053
S1973,D005,40,Female,2,3,2.175,2.1053,3,2.7812
S1973,D005,40,Female,2,4,2.1053,2.7812,5,2.6
S1973,D005,40,Female,3,5,2.7812,2.6,7,2.7
S1976,D004,40,Male,1,2,3.1154,2.5235,0,2.8933
S1976,D004,40,Male,2,3,2.5235,2.8933,0,3.3455
S1976,D004,40,Male,2,4,2.8933,3.3455,0,2.8632
S1976,D004,40,Male,3,5,3.3455,2.8632,0,3.0714
S1978,D003,39,Female,1,2,3.6882,3.6278,0,3.96
S1978,D003,39,Female,2,3,3.6278,3.96,0,3.5647
S1978,D003,39,Female,2,4,3.96,3.5647,0,3.452
S1978,D003,39,Female,3,5,3.5647,3.452,0,3.5435
S1978,D003,39,Female,3,6,3.452,3.5435,0,3.6476
S1978,D003,39,Female,4,7,3.5435,3.6476,0,3.4
S1982,D001,40,Female,1,2,2.9706,3.1812,0,3.3
S1982,D001,40,Female,2,3,3.1812,3.3,0,3.6353
S1982,D001,40,Female,2,4,3.3,3.6353,0,2.9
S1983,D005,40,Female,1,2,3.3471,3.6188,0,3.5316
S1983,D005,40,Female,2,3,3.6188,3.5316,0,3.2938
S1983,D005,40,Female,2,4,3.5316,3.2938,0,3.0143
S1984,D005,40,Male,1,2,2.5471,2.825,0,3.0
S1984,D005,40,Male,2,3,2.825,3.0,0,2.9438
S1984,D005,40,Male,2,4,3.0,2.9438,0,2.9714
S1984,D005,40,Male,3,5,2.9438,2.9714,0,2.7
S1985,D004,40,Male,1,2,2.9077,2.8471,0,3.0267
S1985,D004,40,Male,2,3,2.8471,3.0267,0,3.2818
S1985,D004,40,Male,2,4,3.0267,3.2818,0,3.0789
S1985,D004,40,Male,3,5,3.2818,3.0789,0,2.4048
S1986,D002,39,Female,1,2,3.2882,3.2688,0,3.425
S1986,D002,39,Female,2,3,3.2688,3.425,0,3.4882
S1986,D002,39,Female,2,4,3.425,3.4882,0,3.4833
S1986,D002,39,Female,3,5,3.4882,3.4833,0,3.5346
S1986,D002,39,Female,3,6,3.4833,3.5346,0,3.6444
S1986,D002,39,Female,4,7,3.5346,3.6444,0,2.98
S1987,D005,39,Male,1,2,3.6647,3.5375,0,3.3579
S1987,D005,39,Male,2,3,3.5375,3.3579,0,2.8125
S1987,D005,39,Male,2,4,3.3579,2.8125,0,3.1786
S1987,D005,39,Male,3,5,2.8125,3.1786,0,3.7
S1987,D005,39,Male,3,6,3.1786,3.7,0,2.9375
S1987,D005,39,Male,4,7,3.7,2.9375,0,3.5333
S1988,D005,41,Female,1,2,3.8471,4.0,0,3.4842
S1988,D005,41,Female,2,3,4.0,3.4842,0,3.9625
S1990,D001,40,Male,1,2,3.8294,3.875,0,4.0
S1990,D001,40,Male,2,3,3.875,4.0,0,4.0
S1990,D001,40,Male,2,4,4.0,4.0,0,4.0
S1990,D001,40,Male,3,5,4.0,4.0,0,3.792
S1991,D003,40,Male,1,2,3.3412,3.3833,2,3.7667
S1991,D003,40,Male,2,3,3.3833,3.7667,3,3.5471
S1991,D003,40,Male,2,4,3.7667,3.5471,4,2.9
S1992,D003,41,Male,1,2,4.0,3.9667,0,4.0
S1992,D003,41,Male,2,3,3.9667,4.0,0,4.0
S1993,D002,40,Female,1,2,3.7235,3.9375,0,3.925
S1993,D002,40,Female,2,3,3.9375,3.925,0,3.9176
S1993,D002,40,Female,2,4,3.925,3.9176,0,3.8417
S1994,D003,39,Male,1,2,3.6118,3.9111,0,3.86
S1994,D003,39,Male,2,3,3.9111,3.86,0,4.0
S1994,D003,39,Male,2,4,3.86,4.0,0,3.912
S1994,D003,39,Male,3,5,4.0,3.912,0,3.9
S1994,D003,39,Male,3,6,3.912,3.9,0,4.0
S1994,D003,39,Male,4,7,3.9,4.0,0,3.82
S1995,D001,41,Male,1,2,3.9647,3.8375,0,3.8
S1995,D001,41,Male,2,3,3.8375,3.8,0,3.6353
S1996,D003,40,Male,1,2,3.5176,2.8611,0,3.1533
S1996,D003,40,Male,2,3,2.8611,3.1533,0,3.1529
S1996,D003,40,Male,2,4,3.1533,3.1529,0,3.42
S1996,D003,40,Male,3,5,3.1529,3.42,0,3.2174
S1997,D005,39,Female,1,2,3.2529,3.4938,0,3.4421
S1997,D005,39,Female,2,3,3.4938,3.4421,0,3.0125
S1997,D005,39,Female,2,4,3.4421,3.0125,0,3.3
S1997,D005,39,Female,3,5,3.0125,3.3,0,3.0
S1997,D005,39,Female,3,6,3.3,3.0,0,3.1708
S2000,D005,39,Male,1,2,3.6647,3.6062,0,3.4368
S2000,D005,39,Male,2,3,3.6062,3.4368,0,3.3188
S2000,D005,39,Male,2,4,3.4368,3.3188,0,3.6643
S2000,D005,39,Male,3,5,3.3188,3.6643,0,4.0
S2000,D005,39,Male,3,6,3.6643,4.0,0,3.5417
S2001,D002,40,Male,1,2,3.4412,3.7062,0,3.8375
S2001,D002,40,Male,2,3,3.7062,3.8375,0,3.9118
S2001,D002,40,Male,2,4,3.8375,3.9118,0,3.6917
S2005,D005,39,Male,1,2,3.8294,3.9438,0,3.7947
S2005,D005,39,Male,2,3,3.9438,3.7947,0,3.9125
S2005,D005,39,Male,2,4,3.7947,3.9125,0,4.0
S2005,D005,39,Male,3,5,3.9125,4.0,0,4.0
S2005,D005,39,Male,3,6,4.0,4.0,0,3.975
S2005,D005,39,Male,4,7,4.0,3.975,0,3.9
S2007,D005,39,Male,1,2,2.8588,2.5375,1,2.4211
S2007,D005,39,Male,2,3,2.5375,2.4211,2,2.6
S2007,D005,39,Male,2,4,2.4211,2.6,4,2.5286
S2007,D005,39,Male,3,5,2.6,2.5286,6,2.3
S2007,D005,39,Male,3,6,2.5286,2.3,8,2.4333
S2007,D005,39,Male,4,7,2.3,2.4333,10,1.98
S2009,D005,40,Female,1,2,3.0059,2.9625,0,2.6684
S2009,D005,40,Female,2,3,2.9625,2.6684,0,2.5875
S2009,D005,40,Female,2,4,2.6684,2.5875,0,2.7
S2009,D005,40,Female,3,5,2.5875,2.7,0,2.3
S2011,D005,40,Male,1,2,2.9,2.7125,0,2.6053
S2011,D005,40,Male,2,3,2.7125,2.6053,1,2.5312
S2011,D005,40,Male,2,4,2.6053,2.5312,2,2.6714
S2012,D001,41,Male,1,2,3.2529,3.6438,0,3.7125
S2012,D001,41,Male,2,3,3.6438,3.7125,0,3.6529
S2013,D001,41,Male,1,2,4.0,3.9625,0,3.9125
S2013,D001,41,Male,2,3,3.9625,3.9125,0,4.0
S2014,D004,41,Female,1,2,3.8692,3.5294,0,3.82
S2015,D003,39,Male,1,2,3.8,3.7722,0,3.72
S2015,D003,39,Male,2,3,3.7722,3.72,0,3.5706
S2015,D003,39,Male,2,4,3.72,3.5706,0,3.656
S2015,D003,39,Male,3,5,3.5706,3.656,0,3.587
S2015,D003,39,Male,3,6,3.656,3.587,0,3.7381
S2017,D001,40,Male,1,2,3.9471,3.9562,0,3.875
S2017,D001,40,Male,2,3,3.9562,3.875,0,3.9176
S2017,D001,40,Male,2,4,3.875,3.9176,0,3.9167
S2019,D001,41,Male,1,2,3.8765,3.8312,0,3.75
S2020,D001,40,Female,1,2,3.9471,3.9438,0,3.9625
S2020,D001,40,Female,2,3,3.9438,3.9625,0,3.7412
S2020,D001,40,Female,2,4,3.9625,3.7412,0,3.8667
S2020,D001,40,Female,3,5,3.7412,3.8667,0,3.92
S2021,D001,41,Male,1,2,3.3529,3.3562,0,3.5
S2021,D001,41,Male,2,3,3.3562,3.5,0,3.1294
S2024,D002,39,Female,1,2,4.0,3.9438,0,3.925
S2024,D002,39,Female,2,3,3.9438,3.925,0,4.0
S2024,D002,39,Female,2,4,3.925,4.0,0,3.9167
