Result_ID,Student_ID,Course_Code,Academic_Year,Semester,Attempt,Marks,Grade,Grade_Point,Result_Status
R053248,S1505,SE12012,1,2,1,52,C+,2.3,Pass
R053249,S1505,CM12052,1,2,1,62,B,3.0,Pass
R053250,S1505,COE12241,1,2,1,84,A,4.0,Pass
R053251,S1505,COE12992,1,2,1,60,B,3.0,Pass
R053252,S1505,DL2142,1,2,1,85,A+,4.0,Pass
R053253,S1505,CS21012,2,3,1,65,B+,3.3,Pass
R053254,S1505,CS21022,2,3,1,77,A,4.0,Pass
R053255,S1505,CS21032,2,3,1,75,A,4.0,Pass
R053256,S1505,CS21042,2,3,1,69,B+,3.3,Pass
R053257,S1505,CS21052,2,3,1,69,B+,3.3,Pass
R053258,S1505,SE21012,2,3,1,62,B,3.0,Pass
R053259,S1505,CM21032,2,3,1,94,A+,4.0,Pass
R053260,S1505,CM21102,2,3,1,78,A,4.0,Pass
R053261,S1505,MF2112,2,3,1,51,C+,2.3,Pass
R053262,S1505,DL3152,2,3,1,54,C+,2.3,Pass
R053263,S1505,CS22012,2,4,1,78,A,4.0,Pass
R053264,S1505,CS22023,2,4,1,72,A-,3.7,Pass
R053265,S1505,CS22993,2,4,1,53,C+,2.3,Pass
R053266,S1505,SE22013,2,4,1,98,A+,4.0,Pass
R053267,S1505,SE22022,2,4,1,42,C-,1.7,Pass
R053268,S1505,COE22032,2,4,1,68,B+,3.3,Pass
R053269,S1505,CM22112,2,4,1,73,A-,3.7,Pass
R053270,S1505,DL4162,2,4,1,61,B,3.0,Pass
R053271,S1505,CS31022,3,5,1,82,A,4.0,Pass
R053272,S1505,CS31032,3,5,1,78,A,4.0,Pass
R053273,S1505,CS31042,3,5,1,74,A-,3.7,Pass
R053274,S1505,CS31062,3,5,1,72,A-,3.7,Pass
R053275,S1505,CS31012,3,5,1,74,A-,3.7,Pass
R053276,S1505,CS31072,3,5,1,70,A-,3.7,Pass
R053277,S1505,SE31012,3,5,1,56,B-,2.7,Pass
R053278,S1505,SE31022,3,5,1,83,A,4.0,Pass
R053279,S1505,CS31092,3,5,1,92,A+,4.0,Pass
R053280,S1505,CS31102,3,5,1,74,A-,3.7,Pass
R053281,S1505,CS31112,3,5,1,74,A-,3.7,Pass
R053282,S1505,CS31122,3,5,1,72,A-,3.7,Pass
R053283,S1505,CS31132,3,5,1,58,B-,2.7,Pass
R053284,S1506,CS11012,1,1,1,84,A,4.0,Pass
R053285,S1506,CS11021,1,1,1,74,A-,3.7,Pass
R053286,S1506,CS11032,1,1,1,58,B-,2.7,Pass
R053287,S1506,COE11013,1,1,1,88,A+,4.0,Pass
R053288,S1506,CS11042,1,1,1,82,A,4.0,Pass
R053289,S1506,SE11012,1,1,1,98,A+,4.0,Pass
R053290,S1506,CM11033,1,1,1,70,A-,3.7,Pass
R053291,S1506,CM11102,1,1,1,84,A,4.0,Pass
R053292,S1506,DL1132,1,1,1,64,B,3.0,Pass
R053293,S1506,LS1052,1,1,1,63,B,3.0,Pass
R053294,S1506,CS12012,1,2,1,98,A+,4.0,Pass
R053295,S1506,CS12023,1,2,1,54,C+,2.3,Pass
R053296,S1506,CS12033,1,2,1,76,A,4.0,Pass
R053297,S1506,CS12041,1,2,1,95,A+,4.0,Pass
R053298,S1506,SE12012,1,2,1,59,B-,2.7,Pass
R053299,S1506,CM12052,1,2,1,71,A-,3.7,Pass
R053300,S1506,COE12241,1,2,1,86,A+,4.0,Pass
R053301,S1506,COE12992,1,2,1,63,B,3.0,Pass
R053302,S1506,DL2142,1,2,1,76,A,4.0,Pass
R053303,S1506,CS21012,2,3,1,67,B+,3.3,Pass
R053304,S1506,CS21022,2,3,1,91,A+,4.0,Pass
R053305,S1506,CS21032,2,3,1,91,A+,4.0,Pass
R053306,S1506,CS21042,2,3,1,71,A-,3.7,Pass
R053307,S1506,CS21052,2,3,1,45,C,2.0,Pass
R053308,S1506,SE21012,2,3,1,82,A,4.0,Pass
R053309,S1506,CM21032,2,3,1,87,A+,4.0,Pass
R053310,S1506,CM21102,2,3,1,82,A,4.0,Pass
R053311,S1506,MF2112,2,3,1,77,A,4.0,Pass
R053312,S1506,DL3152,2,3,1,75,A,4.0,Pass
R053313,S1506,CS22012,2,4,1,72,A-,3.7,Pass
R053314,S1506,CS22023,2,4,1,68,B+,3.3,Pass
R053315,S1506,CS22993,2,4,1,77,A,4.0,Pass
R053316,S1506,SE22013,2,4,1,73,A-,3.7,Pass
R053317,S1506,SE22022,2,4,1,84,A,4.0,Pass
R053318,S1506,COE22032,2,4,1,67,B+,3.3,Pass
R053319,S1506,CM22112,2,4,1,71,A-,3.7,Pass
R053320,S1506,DL4162,2,4,1,73,A-,3.7,Pass
R053321,S1506,CS31022,3,5,1,67,B+,3.3,Pass
R053322,S1506,CS31032,3,5,1,60,B,3.0,Pass
R053323,S1506,CS31042,3,5,1,83,A,4.0,Pass
R053324,S1506,CS31062,3,5,1,61,B,3.0,Pass
R053325,S1506,CS31012,3,5,1,74,A-,3.7,Pass
R053326,S1506,CS31072,3,5,1,82,A,4.0,Pass
R053327,S1506,SE31012,3,5,1,91,A+,4.0,Pass
R053328,S1506,SE31022,3,5,1,98,A+,4.0,Pass
R053329,S1506,CS31092,3,5,1,90,A+,4.0,Pass
R053330,S1506,CS31102,3,5,1,68,B+,3.3,Pass
R053331,S1506,CS31112,3,5,1,72,A-,3.7,Pass
R053332,S1506,CS31122,3,5,1,79,A,4.0,Pass
R053333,S1506,CS31132,3,5,1,75,A,4.0,Pass
R053334,S1506,CS32042,3,6,1,77,A,4.0,Pass
R053335,S1506,CS32092,3,6,1,89,A+,4.0,Pass
R053336,S1506,SE32992,3,6,1,77,A,4.0,Pass
R053337,S1506,SE32012,3,6,1,86,A+,4.0,Pass
R053338,S1506,SE32022,3,6,1,63,B,3.0,Pass
R053339,S1506,CM32051,3,6,1,81,A,4.0,Pass
R053340,S1506,CS32012,3,6,1,57,B-,2.7,Pass
R053341,S1506,CS32022,3,6,1,88,A+,4.0,Pass
R053342,S1506,CS32032,3,6,1,74,A-,3.7,Pass
R053343,S1506,CS32082,3,6,1,60,B,3.0,Pass
R053344,S1506,CS32102,3,6,1,73,A-,3.7,Pass
R053345,S1506,CS32112,3,6,1,81,A,4.0,Pass
R053346,S1506,IT32262,3,6,1,62,B,3.0,Pass
R053347,S1506,SE4012,4,7,1,66,B+,3.3,Pass
R053348,S1506,SE4022,4,7,1,71,A-,3.7,Pass
R053349,S1506,SE4042,4,7,1,85,A+,4.0,Pass
R053350,S1506,CS4012,4,7,1,53,C+,2.3,Pass
R053351,S1506,CS4022,4,7,1,81,A,4.0,Pass
R053352,S1506,CS4032,4,7,1,73,A-,3.7,Pass
R053353,S1506,CS4042,4,7,1,87,A+,4.0,Pass
R053354,S1506,CS4062,4,7,1,80,A,4.0,Pass
R053355,S1507,CS11012,1,1,1,60,B,3.0,Pass
R053356,S1507,CS11021,1,1,1,40,C-,1.7,Pass
R053357,S1507,CS11032,1,1,1,74,A-,3.7,Pass
R053358,S1507,COE11013,1,1,1,65,B+,3.3,Pass
R053359,S1507,CS11042,1,1,1,60,B,3.0,Pass
R053360,S1507,SE11012,1,1,1,55,B-,2.7,Pass
R053361,S1507,CM11033,1,1,1,61,B,3.0,Pass
R053362,S1507,CM11102,1,1,1,71,A-,3.7,Pass
R053363,S1507,DL1132,1,1,1,64,B,3.0,Pass
R053364,S1507,LS1052,1,1,1,58,B-,2.7,Pass
R053365,S1507,CS12012,1,2,1,53,C+,2.3,Pass
R053366,S1507,CS12023,1,2,1,62,B,3.0,Pass
R053367,S1507,CS12033,1,2,1,57,B-,2.7,Pass
R053368,S1507,CS12041,1,2,1,64,B,3.0,Pass
R053369,S1507,SE12012,1,2,1,73,A-,3.7,Pass
R053370,S1507,CM12052,1,2,1,60,B,3.0,Pass
R053371,S1507,COE12241,1,2,1,84,A,4.0,Pass
R053372,S1507,COE12992,1,2,1,60,B,3.0,Pass
R053373,S1507,DL2142,1,2,1,43,C-,1.7,Pass
R053374,S1507,CS21012,2,3,1,63,B,3.0,Pass
R053375,S1507,CS21022,2,3,1,59,B-,2.7,Pass
R053376,S1507,CS21032,2,3,1,98,A+,4.0,Pass
R053377,S1507,CS21042,2,3,1,61,B,3.0,Pass
R053378,S1507,CS21052,2,3,1,49,C,2.0,Pass
R053379,S1507,SE21012,2,3,1,66,B+,3.3,Pass
R053380,S1507,CM21032,2,3,1,64,B,3.0,Pass
R053381,S1507,CM21102,2,3,1,53,C+,2.3,Pass
R053382,S1507,MF2112,2,3,1,65,B+,3.3,Pass
R053383,S1507,DL3152,2,3,1,68,B+,3.3,Pass
R053384,S1507,CS22012,2,4,1,66,B+,3.3,Pass
R053385,S1507,CS22023,2,4,1,62,B,3.0,Pass
R053386,S1507,CS22993,2,4,1,61,B,3.0,Pass
R053387,S1507,SE22013,2,4,1,59,B-,2.7,Pass
R053388,S1507,SE22022,2,4,1,51,C+,2.3,Pass
R053389,S1507,COE22032,2,4,1,82,A,4.0,Pass
R053390,S1507,CM22112,2,4,1,92,A+,4.0,Pass
R053391,S1507,DL4162,2,4,1,50,C+,2.3,Pass
R053392,S1507,CS31022,3,5,1,59,B-,2.7,Pass
R053393,S1507,CS31032,3,5,1,54,C+,2.3,Pass
R053394,S1507,CS31042,3,5,1,75,A,4.0,Pass
R053395,S1507,CS31062,3,5,1,54,C+,2.3,Pass
R053396,S1507,CS31012,3,5,1,69,B+,3.3,Pass
R053397,S1507,CS31072,3,5,1,70,A-,3.7,Pass
R053398,S1507,SE31012,3,5,1,64,B,3.0,Pass
R053399,S1507,SE31022,3,5,1,80,A,4.0,Pass
R053400,S1507,CS31092,3,5,1,62,B,3.0,Pass
R053401,S1507,CS31102,3,5,1,65,B+,3.3,Pass
R053402,S1507,CS31112,3,5,1,52,C+,2.3,Pass
R053403,S1507,CS31122,3,5,1,39,D+,1.3,Pass
R053404,S1507,CS31132,3,5,1,77,A,4.0,Pass
R053405,S1508,CS11012,1,1,1,46,C,2.0,Pass
R053406,S1508,CS11021,1,1,1,45,C,2.0,Pass
R053407,S1508,CS11042,1,1,1,55,B-,2.7,Pass
R053408,S1508,DS11011,1,1,1,68,B+,3.3,Pass
R053409,S1508,DS11023,1,1,1,47,C,2.0,Pass
R053410,S1508,DS11032,1,1,1,54,C+,2.3,Pass
R053411,S1508,MF1122,1,1,1,58,B-,2.7,Pass
R053412,S1508,LC1133,1,1,1,43,C-,1.7,Pass
R053413,S1508,DS12013,1,2,1,60,B,3.0,Pass
R053414,S1508,DS12022,1,2,1,67,B+,3.3,Pass
R053415,S1508,DS12033,1,2,1,60,B,3.0,Pass
R053416,S1508,CS12052,1,2,1,55,B-,2.7,Pass
R053417,S1508,DS12042,1,2,1,46,C,2.0,Pass
R053418,S1508,MF1212,1,2,1,54,C+,2.3,Pass
R053419,S1508,LC1243,1,2,1,47,C,2.0,Pass
R053420,S1508,DS21012,2,3,1,49,C,2.0,Pass
R053421,S1508,DS21022,2,3,1,54,C+,2.3,Pass
R053422,S1508,DS21033,2,3,1,53,C+,2.3,Pass
R053423,S1508,CS21063,2,3,1,67,B+,3.3,Pass
R053424,S1508,DS21042,2,3,1,49,C,2.0,Pass
R053425,S1508,MF2123,2,3,1,60,B,3.0,Pass
R053426,S1508,LC2353,2,3,1,46,C,2.0,Pass
R053427,S1509,CS11012,1,1,1,92,A+,4.0,Pass
R053428,S1509,CS11021,1,1,1,93,A+,4.0,Pass
R053429,S1509,CS11032,1,1,1,79,A,4.0,Pass
R053430,S1509,COE11013,1,1,1,75,A,4.0,Pass
R053431,S1509,CS11042,1,1,1,60,B,3.0,Pass
R053432,S1509,SE11012,1,1,1,81,A,4.0,Pass
R053433,S1509,CM11033,1,1,1,74,A-,3.7,Pass
R053434,S1509,CM11102,1,1,1,71,A-,3.7,Pass
R053435,S1509,DL1132,1,1,1,60,B,3.0,Pass
R053436,S1509,LS1052,1,1,1,64,B,3.0,Pass
R053437,S1509,CS12012,1,2,1,64,B,3.0,Pass
R053438,S1509,CS12023,1,2,1,90,A+,4.0,Pass
R053439,S1509,CS12033,1,2,1,92,A+,4.0,Pass
R053440,S1509,CS12041,1,2,1,71,A-,3.7,Pass
R053441,S1509,SE12012,1,2,1,93,A+,4.0,Pass
R053442,S1509,CM12052,1,2,1,80,A,4.0,Pass
R053443,S1509,COE12241,1,2,1,95,A+,4.0,Pass
R053444,S1509,COE12992,1,2,1,86,A+,4.0,Pass
R053445,S1509,DL2142,1,2,1,82,A,4.0,Pass
R053446,S1509,CS21012,2,3,1,82,A,4.0,Pass
R053447,S1509,CS21022,2,3,1,71,A-,3.7,Pass
R053448,S1509,CS21032,2,3,1,65,B+,3.3,Pass
R053449,S1509,CS21042,2,3,1,82,A,4.0,Pass
R053450,S1509,CS21052,2,3,1,78,A,4.0,Pass
R053451,S1509,SE21012,2,3,1,98,A+,4.0,Pass
R053452,S1509,CM21032,2,3,1,87,A+,4.0,Pass
R053453,S1509,CM21102,2,3,1,70,A-,3.7,Pass
R053454,S1509,MF2112,2,3,1,74,A-,3.7,Pass
R053455,S1509,DL3152,2,3,1,71,A-,3.7,Pass
R053456,S1509,CS22012,2,4,1,79,A,4.0,Pass
R053457,S1509,CS22023,2,4,1,65,B+,3.3,Pass
R053458,S1509,CS22993,2,4,1,89,A+,4.0,Pass
R053459,S1509,SE22013,2,4,1,75,A,4.0,Pass
R053460,S1509,SE22022,2,4,1,86,A+,4.0,Pass
R053461,S1509,COE22032,2,4,1,73,A-,3.7,Pass
R053462,S1509,CM22112,2,4,1,75,A,4.0,Pass
R053463,S1509,DL4162,2,4,1,82,A,4.0,Pass
R053464,S1510,CS11012,1,1,1,58,B-,2.7,Pass
R053465,S1510,CS11021,1,1,1,41,C-,1.7,Pass
R053466,S1510,CS11032,1,1,1,63,B,3.0,Pass
R053467,S1510,COE11013,1,1,1,66,B+,3.3,Pass
R053468,S1510,CS11042,1,1,1,71,A-,3.7,Pass
R053469,S1510,SE11012,1,1,1,62,B,3.0,Pass
R053470,S1510,CM11033,1,1,1,52,C+,2.3,Pass
R053471,S1510,CM11102,1,1,1,55,B-,2.7,Pass
R053472,S1510,DL1132,1,1,1,54,C+,2.3,Pass
R053473,S1510,LS1052,1,1,1,69,B+,3.3,Pass
R053474,S1510,CS12012,1,2,1,73,A-,3.7,Pass
R053475,S1510,CS12023,1,2,1,56,B-,2.7,Pass
R053476,S1510,CS12033,1,2,1,67,B+,3.3,Pass
R053477,S1510,CS12041,1,2,1,51,C+,2.3,Pass
R053478,S1510,SE12012,1,2,1,61,B,3.0,Pass
R053479,S1510,CM12052,1,2,1,53,C+,2.3,Pass
R053480,S1510,COE12241,1,2,1,59,B-,2.7,Pass
R053481,S1510,COE12992,1,2,1,48,C,2.0,Pass
R053482,S1510,DL2142,1,2,1,37,D+,1.3,Pass
R053483,S1510,CS21012,2,3,1,43,C-,1.7,Pass
R053484,S1510,CS21022,2,3,1,63,B,3.0,Pass
R053485,S1510,CS21032,2,3,1,44,C-,1.7,Pass
R053486,S1510,CS21042,2,3,1,53,C+,2.3,Pass
R053487,S1510,CS21052,2,3,1,66,B+,3.3,Pass
R053488,S1510,SE21012,2,3,1,69,B+,3.3,Pass
R053489,S1510,CM21032,2,3,1,46,C,2.0,Pass
R053490,S1510,CM21102,2,3,1,30,F,0.0,Fail
R053491,S1510,MF2112,2,3,1,44,C-,1.7,Pass
R053492,S1510,DL3152,2,3,1,55,B-,2.7,Pass
R053493,S1510,CS22012,2,4,1,64,B,3.0,Pass
R053494,S1510,CS22023,2,4,1,44,C-,1.7,Pass
R053495,S1510,CS22993,2,4,1,37,D+,1.3,Pass
R053496,S1510,SE22013,2,4,1,47,C,2.0,Pass
R053497,S1510,SE22022,2,4,1,51,C+,2.3,Pass
R053498,S1510,COE22032,2,4,1,80,A,4.0,Pass
R053499,S1510,CM22112,2,4,1,58,B-,2.7,Pass
R053500,S1510,DL4162,2,4,1,60,B,3.0,Pass
R053501,S1510,CS31022,3,5,1,69,B+,3.3,Pass
R053502,S1510,CS31032,3,5,1,52,C+,2.3,Pass
R053503,S1510,CS31042,3,5,1,58,B-,2.7,Pass
R053504,S1510,CS31062,3,5,1,59,B-,2.7,Pass
R053505,S1510,CS31012,3,5,1,59,B-,2.7,Pass
R053506,S1510,CS31072,3,5,1,55,B-,2.7,Pass
R053507,S1510,SE31012,3,5,1,68,B+,3.3,Pass
R053508,S1510,SE31022,3,5,1,69,B+,3.3,Pass
R053509,S1510,CS31092,3,5,1,54,C+,2.3,Pass
R053510,S1510,CS31102,3,5,1,65,B+,3.3,Pass
R053511,S1510,CS31112,3,5,1,61,B,3.0,Pass
R053512,S1510,CS31122,3,5,1,86,A+,4.0,Pass
R053513,S1510,CS31132,3,5,1,66,B+,3.3,Pass
R053514,S1510,CS32042,3,6,1,61,B,3.0,Pass
R053515,S1510,CS32092,3,6,1,50,C+,2.3,Pass
R053516,S1510,SE32992,3,6,1,45,C,2.0,Pass
R053517,S1510,SE32012,3,6,1,62,B,3.0,Pass
R053518,S1510,SE32022,3,6,1,38,D+,1.3,Pass
R053519,S1510,CM32051,3,6,1,75,A,4.0,Pass
R053520,S1510,CS32012,3,6,1,34,F,0.0,Fail
R053521,S1510,CS32022,3,6,1,45,C,2.0,Pass
R053522,S1510,CS32032,3,6,1,68,B+,3.3,Pass
R053523,S1510,CS32082,3,6,1,56,B-,2.7,Pass
R053524,S1510,CS32102,3,6,1,59,B-,2.7,Pass
R053525,S1510,CS32112,3,6,1,49,C,2.0,Pass
R053526,S1510,IT32262,3,6,1,55,B-,2.7,Pass
R053527,S1510,SE4012,4,7,1,64,B,3.0,Pass
R053528,S1510,SE4022,4,7,1,47,C,2.0,Pass
R053529,S1510,SE4042,4,7,1,54,C+,2.3,Pass
R053530,S1510,CS4012,4,7,1,57,B-,2.7,Pass
R053531,S1510,CS4022,4,7,1,54,C+,2.3,Pass
R053532,S1510,CS4032,4,7,1,65,B+,3.3,Pass
R053533,S1510,CS4042,4,7,1,62,B,3.0,Pass
R053534,S1510,CS4062,4,7,1,55,B-,2.7,Pass
R053535,S1511,CS11012,1,1,1,81,A,4.0,Pass
R053536,S1511,CS11021,1,1,1,72,A-,3.7,Pass
R053537,S1511,CS11032,1,1,1,77,A,4.0,Pass
R053538,S1511,COE11013,1,1,1,71,A-,3.7,Pass
R053539,S1511,CS11042,1,1,1,95,A+,4.0,Pass
R053540,S1511,SE11012,1,1,1,76,A,4.0,Pass
R053541,S1511,CM11033,1,1,1,73,A-,3.7,Pass
R053542,S1511,CM11102,1,1,1,77,A,4.0,Pass
R053543,S1511,DL1132,1,1,1,82,A,4.0,Pass
R053544,S1511,LS1052,1,1,1,74,A-,3.7,Pass
R053545,S1511,CS12012,1,2,1,76,A,4.0,Pass
R053546,S1511,CS12023,1,2,1,58,B-,2.7,Pass
R053547,S1511,CS12033,1,2,1,87,A+,4.0,Pass
R053548,S1511,CS12041,1,2,1,78,A,4.0,Pass
R053549,S1511,SE12012,1,2,1,69,B+,3.3,Pass
R053550,S1511,CM12052,1,2,1,78,A,4.0,Pass
R053551,S1511,COE12241,1,2,1,89,A+,4.0,Pass
R053552,S1511,COE12992,1,2,1,82,A,4.0,Pass
R053553,S1511,DL2142,1,2,1,92,A+,4.0,Pass
R053554,S1512,ITIC1113,1,1,1,98,A+,4.0,Pass
R053555,S1512,ITIC1123,1,1,1,85,A+,4.0,Pass
R053556,S1512,ITIC1132,1,1,1,83,A,4.0,Pass
R053557,S1512,ITIC1112,1,1,1,94,A+,4.0,Pass
R053558,S1512,ITIC1143,1,1,1,67,B+,3.3,Pass
R053559,S1512,ITIC1152,1,1,1,81,A,4.0,Pass
R053560,S1512,ITIC1172,1,1,1,78,A,4.0,Pass
R053561,S1512,DL1112,1,1,1,72,A-,3.7,Pass
R053562,S1512,ITIC1213,1,2,1,74,A-,3.7,Pass
R053563,S1512,ITIC1223,1,2,1,82,A,4.0,Pass
R053564,S1512,ITIC1233,1,2,1,88,A+,4.0,Pass
R053565,S1512,ITIC1243,1,2,1,97,A+,4.0,Pass
R053566,S1512,ITIC1212,1,2,1,77,A,4.0,Pass
R053567,S1512,ITIC1282,1,2,1,76,A,4.0,Pass
R053568,S1512,ITIC1272,1,2,1,45,C,2.0,Pass
R053569,S1512,LC1211,1,2,1,92,A+,4.0,Pass
R053570,S1512,DL1211,1,2,1,61,B,3.0,Pass
R053571,S1512,ITIC2113,2,3,1,86,A+,4.0,Pass
R053572,S1512,ITIC2123,2,3,1,84,A,4.0,Pass
R053573,S1512,ITIC2133,2,3,1,91,A+,4.0,Pass
R053574,S1512,ITIC2143,2,3,1,71,A-,3.7,Pass
R053575,S1512,ITIC2153,2,3,1,87,A+,4.0,Pass
R053576,S1512,ITIC2112,2,3,1,98,A+,4.0,Pass
R053577,S1512,ITIC2162,2,3,1,83,A,4.0,Pass
R053578,S1512,LC2111,2,3,1,67,B+,3.3,Pass
R053579,S1512,DL2111,2,3,1,60,B,3.0,Pass
R053580,S1512,ITIC2212,2,4,1,97,A+,4.0,Pass
R053581,S1512,ITIC2223,2,4,1,76,A,4.0,Pass
R053582,S1512,ITIC2232,2,4,1,78,A,4.0,Pass
R053583,S1512,ITIC2243,2,4,1,98,A+,4.0,Pass
R053584,S1512,ITIC2252,2,4,1,91,A+,4.0,Pass
R053585,S1512,ITIC2262,2,4,1,93,A+,4.0,Pass
R053586,S1512,ITIC2272,2,4,1,98,A+,4.0,Pass
R053587,S1512,ITIC2282,2,4,1,59,B-,2.7,Pass
R053588,S1512,TETE2211,2,4,1,93,A+,4.0,Pass
R053589,S1512,TETE2221,2,4,1,95,A+,4.0,Pass
R053590,S1512,LC2211,2,4,1,71,A-,3.7,Pass
R053591,S1512,DL2211,2,4,1,85,A+,4.0,Pass
R053592,S1512,ITIC3112,3,5,1,91,A+,4.0,Pass
R053593,S1512,ITIC3123,3,5,1,73,A-,3.7,Pass
R053594,S1512,ITIC3132,3,5,1,90,A+,4.0,Pass
R053595,S1512,ITIC3142,3,5,1,73,A-,3.7,Pass
R053596,S1512,ITIC3152,3,5,1,98,A+,4.0,Pass
R053597,S1512,ITIC3163,3,5,1,82,A,4.0,Pass
R053598,S1512,TETE3112,3,5,1,83,A,4.0,Pass
R053599,S1512,TETE3122,3,5,1,58,B-,2.7,Pass
R053600,S1512,LC3111,3,5,1,81,A,4.0,Pass
R053601,S1512,DL3111,3,5,1,90,A+,4.0,Pass
R053602,S1512,ITIC3216,3,6,1,71,A-,3.7,Pass
R053603,S1512,ITIC4113,4,7,1,75,A,4.0,Pass
R053604,S1512,ITIC4122,4,7,1,73,A-,3.7,Pass
R053605,S1512,ITIC4132,4,7,1,68,B+,3.3,Pass
R053606,S1512,ITIC4143,4,7,1,66,B+,3.3,Pass
R053607,S1512,ITIC4152,4,7,1,92,A+,4.0,Pass
R053608,S1512,ITIE4113,4,7,1,66,B+,3.3,Pass
R053609,S1512,ITIE4123,4,7,1,61,B,3.0,Pass
R053610,S1512,ITIE4133,4,7,1,74,A-,3.7,Pass
R053611,S1512,ITIE4143,4,7,1,81,A,4.0,Pass
R053612,S1512,ITIC4212,4,8,1,87,A+,4.0,Pass
R053613,S1512,ITIC4223,4,8,1,71,A-,3.7,Pass
R053614,S1512,ITIC4233,4,8,1,74,A-,3.7,Pass
R053615,S1512,ITIC4246,4,8,1,86,A+,4.0,Pass
R053616,S1512,ITIC4252,4,8,1,90,A+,4.0,Pass
R053617,S1513,CS11012,1,1,1,69,B+,3.3,Pass
R053618,S1513,CS11021,1,1,1,60,B,3.0,Pass
R053619,S1513,CS11032,1,1,1,86,A+,4.0,Pass
R053620,S1513,COE11013,1,1,1,59,B-,2.7,Pass
R053621,S1513,CS11042,1,1,1,92,A+,4.0,Pass
R053622,S1513,SE11012,1,1,1,70,A-,3.7,Pass
R053623,S1513,CM11033,1,1,1,61,B,3.0,Pass
R053624,S1513,CM11102,1,1,1,51,C+,2.3,Pass
R053625,S1513,DL1132,1,1,1,64,B,3.0,Pass
R053626,S1513,LS1052,1,1,1,65,B+,3.3,Pass
R053627,S1513,CS12012,1,2,1,67,B+,3.3,Pass
R053628,S1513,CS12023,1,2,1,71,A-,3.7,Pass
R053629,S1513,CS12033,1,2,1,86,A+,4.0,Pass
R053630,S1513,CS12041,1,2,1,77,A,4.0,Pass
R053631,S1513,SE12012,1,2,1,73,A-,3.7,Pass
R053632,S1513,CM12052,1,2,1,83,A,4.0,Pass
R053633,S1513,COE12241,1,2,1,61,B,3.0,Pass
R053634,S1513,COE12992,1,2,1,78,A,4.0,Pass
R053635,S1513,DL2142,1,2,1,74,A-,3.7,Pass
R053636,S1513,CS21012,2,3,1,87,A+,4.0,Pass
R053637,S1513,CS21022,2,3,1,56,B-,2.7,Pass
R053638,S1513,CS21032,2,3,1,61,B,3.0,Pass
R053639,S1513,CS21042,2,3,1,62,B,3.0,Pass
R053640,S1513,CS21052,2,3,1,76,A,4.0,Pass
R053641,S1513,SE21012,2,3,1,73,A-,3.7,Pass
R053642,S1513,CM21032,2,3,1,77,A,4.0,Pass
R053643,S1513,CM21102,2,3,1,47,C,2.0,Pass
R053644,S1513,MF2112,2,3,1,83,A,4.0,Pass
R053645,S1513,DL3152,2,3,1,69,B+,3.3,Pass
R053646,S1514,CS11012,1,1,1,75,A,4.0,Pass
R053647,S1514,CS11021,1,1,1,61,B,3.0,Pass
R053648,S1514,CS11032,1,1,1,74,A-,3.7,Pass
R053649,S1514,COE11013,1,1,1,94,A+,4.0,Pass
R053650,S1514,CS11042,1,1,1,70,A-,3.7,Pass
R053651,S1514,SE11012,1,1,1,77,A,4.0,Pass
R053652,S1514,CM11033,1,1,1,86,A+,4.0,Pass
R053653,S1514,CM11102,1,1,1,98,A+,4.0,Pass
R053654,S1514,DL1132,1,1,1,70,A-,3.7,Pass
R053655,S1514,LS1052,1,1,1,59,B-,2.7,Pass
R053656,S1514,CS12012,1,2,1,84,A,4.0,Pass
R053657,S1514,CS12023,1,2,1,67,B+,3.3,Pass
R053658,S1514,CS12033,1,2,1,80,A,4.0,Pass
R053659,S1514,CS12041,1,2,1,83,A,4.0,Pass
R053660,S1514,SE12012,1,2,1,71,A-,3.7,Pass
R053661,S1514,CM12052,1,2,1,73,A-,3.7,Pass
R053662,S1514,COE12241,1,2,1,85,A+,4.0,Pass
R053663,S1514,COE12992,1,2,1,88,A+,4.0,Pass
R053664,S1514,DL2142,1,2,1,73,A-,3.7,Pass
R053665,S1514,CS21012,2,3,1,78,A,4.0,Pass
R053666,S1514,CS21022,2,3,1,64,B,3.0,Pass
R053667,S1514,CS21032,2,3,1,78,A,4.0,Pass
R053668,S1514,CS21042,2,3,1,72,A-,3.7,Pass
R053669,S1514,CS21052,2,3,1,77,A,4.0,Pass
R053670,S1514,SE21012,2,3,1,92,A+,4.0,Pass
R053671,S1514,CM21032,2,3,1,64,B,3.0,Pass
R053672,S1514,CM21102,2,3,1,89,A+,4.0,Pass
R053673,S1514,MF2112,2,3,1,75,A,4.0,Pass
R053674,S1514,DL3152,2,3,1,72,A-,3.7,Pass
R053675,S1514,CS22012,2,4,1,67,B+,3.3,Pass
R053676,S1514,CS22023,2,4,1,80,A,4.0,Pass
R053677,S1514,CS22993,2,4,1,98,A+,4.0,Pass
R053678,S1514,SE22013,2,4,1,48,C,2.0,Pass
R053679,S1514,SE22022,2,4,1,55,B-,2.7,Pass
R053680,S1514,COE22032,2,4,1,74,A-,3.7,Pass
R053681,S1514,CM22112,2,4,1,80,A,4.0,Pass
R053682,S1514,DL4162,2,4,1,83,A,4.0,Pass
R053683,S1514,CS31082,3,5,1,81,A,4.0,Pass
R053684,S1514,CS31092,3,5,1,58,B-,2.7,Pass
